,Chandigarh,Delhi,HARYANA,HIMACHAL PRADESH,Jammu & Kashmir,Ladakh,PUNJAB,RAJASTHAN,UTTAR PRADESH,Uttarakhand,Northern Region,Chhattisgarh,GUJARAT,MADHYA PRADESH,MAHARASHTRA,Daman & Diu,Dadra & Nagar Haveli,Goa,Western Region,ANDHRA PRADESH,TELANGANA,KARNATAKA,Kerala,Tamil Nadu,Puducherry,Southern Region,BIHAR,Jharkhand,ORISSA,West Bengal,Sikkim,Eastern Region,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,North-Eastern Region,All India
2023-05-09,0.0,0.0,0.92,0.0,0.0,0.0,3.79,126.3,13.9,0.0,144.91000000000000,1.8,35.69,15.03,14.4,0.0,0.0,0.0,66.92,22.770000000000000,20.04,45.57,1.38,29.2,0.04,119.0,0.86,0.0,1.88,0.0,0.0,2.74,0.0,1.12,0.0,0.0,0.12,0.0,0.02,1.2600000000000000,334.83000000000000
2023-05-10,0.0,0.0,0.87,0.0,0.0,0.0,3.74,127.81,14.02,0.82,147.26000000000000,1.6,36.75,15.6,16.4,0.0,0.0,0.0,70.35,25.36,21.36,50.03,1.45,27.9,0.04,126.14,0.91,0.0,2.66,0.0,0.0,3.5700000000000000,0.0,2.6,0.0,0.0,0.18,0.0,0.02,2.8000000000000000,350.12
2023-05-11,0.0,0.0,1.06,0.0,0.0,0.0,3.75,125.75,13.72,0.78,145.06,1.9,36.24,15.28,16.8,0.0,0.0,0.0,70.22,23.56,20.46,43.56,1.29,30.3,0.04,119.21000000000000,0.89,0.0,2.51,0.0,0.0,3.4,0.0,1.13,0.0,0.0,0.11,0.0,0.02,1.26,339.15
2023-05-12,0.0,0.0,0.98,0.0,0.0,0.0,2.94,124.85,13.5,0.74,143.01,2.0,36.61,15.18,16.9,0.0,0.0,0.0,70.69,23.270000000000000,21.84,45.54,1.39,26.0,0.05,118.09,0.85,0.0,2.32,0.0,0.0,3.17,0.0,0.96,0.0,0.0,0.14,0.0,0.02,1.12,336.08
2023-05-13,0.0,0.0,0.87,0.0,0.0,0.0,2.87,115.5,12.69,0.69,132.62,1.9,35.81,14.6,17.1,0.0,0.0,0.0,69.41,21.74,22.0,46.14,1.0,28.5,0.04,119.42,0.78,0.0,2.08,0.0,0.0,2.8600000000000000,0.0,1.0,0.0,0.0,0.04,0.0,0.01,1.05,325.36
2023-05-14,0.0,0.0,0.88,0.07,0.0,0.0,2.84,110.26,12.15,0.65,126.85,1.9,35.44,13.83,17.3,0.0,0.0,0.0,68.47,25.94,24.06,50.28,1.35,31.4,0.01,133.04,0.76,0.0,2.07,0.0,0.0,2.83,0.0,0.43,0.0,0.0,0.03,0.0,0.0,0.4600000000000000,331.65
2023-05-15,0.0,0.0,0.97,0.1,0.0,0.0,3.06,102.48,12.57,0.67,119.85000000000000,1.9,32.67,14.68,17.6,0.0,0.0,0.0,66.85,27.2,23.86,53.64,1.43,31.4,0.05,137.58,1.16,0.0,1.94,0.0,0.0,3.1,0.0,0.93,0.0,0.0,0.1,0.0,0.01,1.04,328.42
2023-05-16,0.0,0.0,0.79,0.09,0.0,0.0,2.92,114.15,12.17,0.65,130.77,1.9,32.31,14.23,17.5,0.0,0.0,0.0,65.94,27.14,24.35,53.02,0.79,30.4,0.05,135.75,0.79,0.0,1.87,0.0,0.0,2.66,0.0,0.78,0.0,0.0,0.12,0.0,0.02,0.92,336.0400000000000
2023-05-17,0.0,0.0,0.84,0.08,0.0,0.0,3.61,119.75,12.26,0.0,136.54,1.9,33.85,14.04,17.3,0.0,0.0,0.0,67.09,27.59,23.93,52.120000000000000,1.5,27.8,0.04,132.98,0.7,0.0,2.3,2.6,0.0,5.6,0.0,0.54,0.0,0.0,0.1,0.0,0.09,0.73,342.94000000000000
2023-05-18,0.0,0.0,1.02,0.0,0.0,0.0,3.36,116.82,12.56,0.68,134.44,1.5,34.28,14.49,16.3,0.0,0.0,0.0,66.57000000000000,27.23,22.2,50.61,1.46,29.3,0.04,130.84000000000000,1.07,0.0,2.31,0.0,0.0,3.38,0.0,0.64,0.0,0.0,0.08,0.0,0.01,0.73,335.96
2023-05-19,0.0,0.0,1.04,0.08,0.0,0.0,3.68,120.52,13.09,0.77,139.18,1.5,33.36,14.05,16.7,0.0,0.0,0.0,65.61,25.55,21.58,46.17,1.36,27.6,0.04,122.3,0.83,0.0,1.83,0.0,0.0,2.66,0.0,0.75,0.0,0.0,0.11,0.0,0.02,0.88,330.63000000000000
2023-05-20,0.0,0.0,1.07,0.08,0.0,0.0,4.25,121.54,13.27,0.71,140.92000000000000,1.7,33.380000000000000,13.3,16.2,0.0,0.0,0.0,64.58,22.62,19.8,43.73,1.3,28.1,0.04,115.59000000000000,0.84,0.0,1.31,0.0,0.0,2.15,0.0,0.97,0.0,0.0,0.11,0.0,0.02,1.1,324.34000000000000
2023-05-21,0.0,0.0,1.03,0.09,0.0,0.0,4.02,119.68,14.54,0.75,140.11,1.7,34.29,12.55,16.2,0.0,0.0,0.0,64.74000000000000,23.09,19.98,44.36,1.41,27.1,0.04,115.98,0.82,0.0,1.47,0.0,0.0,2.29,0.0,0.88,0.0,0.0,0.11,0.0,0.02,1.01,324.13000000000000
2023-05-22,0.0,0.0,0.97,0.08,0.0,0.0,3.77,125.24,12.77,0.69,143.52,2.1,35.730000000000000,14.1,16.1,0.0,0.0,0.0,68.03,24.84,20.81,46.5,1.51,26.8,0.04,120.5,0.81,0.0,1.58,0.0,0.0,2.39,0.0,0.9,0.0,0.0,0.04,0.0,0.01,0.95,335.39
2023-05-23,0.0,0.0,0.89,0.07,0.0,0.0,3.78,116.33,12.18,0.66,133.91,1.9,33.08,14.0,15.6,0.0,0.0,0.0,64.58,25.73,21.43,46.47,1.46,30.7,0.04,125.83,0.6,0.0,1.58,0.0,0.0,2.18,0.0,0.88,0.0,0.0,0.11,0.0,0.02,1.01,327.51
2023-05-24,0.0,0.0,0.71,0.0,0.0,0.0,3.25,111.61,12.06,0.33,127.96,1.9,33.02,14.41,16.1,0.0,0.0,0.0,65.43,25.72,20.75,48.41,1.46,31.6,0.04,127.98,0.79,0.0,1.83,0.0,0.0,2.62,0.0,0.69,0.0,0.0,0.04,0.0,0.01,0.74,324.73
2023-05-25,0.0,0.0,0.81,0.0,0.0,0.0,2.89,114.53,12.48,0.73,131.44,1.8,31.65,14.28,17.0,0.0,0.0,0.0,64.73,26.770000000000000,18.66,45.4,1.43,31.3,0.05,123.61,0.62,0.0,1.9,0.0,0.0,2.52,0.0,1.1,0.0,0.0,0.04,0.0,0.02,1.16,323.46000000000000
2023-05-26,0.0,0.0,0.75,0.0,0.0,0.0,2.9,114.36,10.93,0.76,129.70000000000000,1.8,30.44,14.29,17.5,0.0,0.0,0.0,64.03,25.71,22.64,50.8,1.24,27.2,0.04,127.63,0.63,0.0,2.22,2.6,0.0,5.45,0.0,0.88,0.0,0.0,0.14,0.0,0.02,1.04,327.85
2023-05-27,0.0,0.0,0.88,0.0,0.0,0.0,3.86,100.94,11.52,0.65,117.85,1.8,33.12,13.62,17.4,0.0,0.0,0.0,65.94,25.17,21.94,49.69,1.4,31.3,0.05,129.55,0.9,0.0,2.58,0.0,0.0,3.48,0.0,0.81,0.0,0.0,0.11,0.0,0.02,0.94,317.76000000000000
2023-05-28,0.0,0.0,0.81,0.0,0.0,0.0,3.25,68.3,11.37,0.79,84.52000000000000,1.8,31.85,11.31,16.6,0.0,0.0,0.0,61.56,24.880000000000000,21.03,49.05,1.36,26.3,0.05,122.67,0.87,0.0,2.77,0.0,0.0,3.64,0.0,1.11,0.0,0.0,0.15,0.0,0.01,1.27,273.66
2023-05-29,0.0,0.0,0.62,0.0,0.0,0.0,2.81,109.52,11.67,0.69,125.31,1.6,27.61,13.54,16.8,0.0,0.0,0.0,59.55,23.36,19.47,43.5,1.46,26.0,0.03,113.82,0.76,0.0,2.22,0.0,0.0,2.9800000000000000,0.0,1.31,0.0,0.0,0.15,0.0,0.01,1.47,303.13000000000000
2023-05-30,0.0,0.0,0.92,0.0,0.0,0.0,3.59,77.53,12.35,0.77,95.16,1.6,31.44,12.39,16.1,0.0,0.0,0.0,61.53,20.55,13.8,34.92,1.43,28.6,0.03,99.33,0.83,0.0,2.1,0.0,0.0,2.93,0.0,1.26,0.0,0.0,0.1,0.0,0.02,1.38,260.33
2023-05-31,0.0,0.0,0.65,0.0,0.0,0.0,1.91,119.36,14.11,0.65,136.68,1.7,35.05,14.75,16.7,0.0,0.0,0.0,68.2,23.88,21.73,47.24,1.33,29.3,0.03,123.51,0.8,0.0,2.01,0.0,0.0,2.81,0.0,1.25,0.0,0.0,0.1,0.0,0.02,1.37,332.57
2023-06-01,0.0,0.0,0.78,0.0,0.0,0.0,3.03,95.31,13.92,0.76,113.8,1.9,33.11,15.01,6.3,0.0,0.0,0.0,56.32000000000000,23.32,21.12,44.24,1.0,30.0,0.04,119.72,0.89,0.0,2.05,0.0,0.0,2.94,0.0,1.03,0.0,0.0,0.13,0.0,0.02,1.1800000000000000,293.96000000000000
2023-06-02,0.0,0.0,0.91,0.0,0.0,0.0,3.17,110.25,13.62,0.77,128.72,1.8,28.65,13.89,17.4,0.0,0.0,0.0,61.74,24.91,22.64,43.75,1.41,27.0,0.04,119.75,0.9,0.0,2.12,2.6,0.0,5.62,0.0,1.08,0.0,0.0,0.13,0.0,0.02,1.23,317.06000000000000
2023-06-03,0.0,0.0,1.09,0.09,0.0,0.0,3.66,110.43,13.32,0.78,129.37,1.6,31.44,12.47,16.1,0.0,0.0,0.0,61.61,22.82,20.99,49.38,1.38,30.4,0.04,125.01,0.85,0.0,2.21,2.6,0.0,5.66,0.0,1.1,0.0,0.0,0.14,0.0,0.02,1.2600000000000000,322.91
2023-06-04,0.0,0.0,0.77,0.08,0.0,0.0,3.51,120.77,12.27,0.68,138.08,1.7,32.04,12.8,12.8,0.0,0.0,0.0,59.34,8.920000000000000,16.78,27.35,1.32,29.6,0.04,84.01,0.75,0.0,2.31,0.0,0.0,3.06,0.0,1.04,0.0,0.0,0.15,0.0,0.02,1.21,285.7
2023-06-05,0.0,0.0,1.01,0.09,0.0,0.0,3.54,112.97,11.52,0.73,129.86,1.4,33.45,14.98,16.9,0.0,0.0,0.0,66.73000000000000,25.1,24.07,47.39,1.45,30.0,0.04,128.05000000000000,0.68,0.0,2.18,0.0,0.0,2.8600000000000000,0.0,1.1,0.0,0.0,0.14,0.0,0.02,1.2600000000000000,328.76
2023-06-06,0.0,0.0,0.93,0.08,0.0,0.0,2.93,101.89,13.31,0.77,119.91000000000000,1.8,34.36,14.04,16.2,0.0,0.0,0.0,66.40000000000000,25.450000000000000,20.56,46.28,1.34,29.0,0.04,122.67000000000000,0.79,0.0,2.15,0.0,0.0,2.94,0.0,1.0,0.0,0.0,0.06,0.0,0.02,1.08,313.0
2023-06-07,0.0,0.0,1.01,0.08,0.0,0.0,3.49,113.44,12.7,0.8,131.52,1.5,35.03,13.56,16.4,0.0,0.0,0.0,66.49000000000000,20.39,20.81,45.95,1.36,29.0,0.03,117.54,0.81,0.0,2.25,0.0,0.0,3.06,0.0,0.94,0.0,0.0,0.09,0.0,0.01,1.04,319.65000000000000
2023-06-08,0.0,0.0,1.02,0.09,0.0,0.0,3.41,115.29,13.72,0.8,134.33,1.7,35.4,13.85,16.5,0.0,0.0,0.0,67.45,23.520000000000000,22.04,46.49,1.3,29.5,0.05,122.9,0.87,0.0,1.94,0.0,0.0,2.81,0.0,0.97,0.0,0.0,0.0,0.0,0.11,1.08,328.57
2023-06-09,0.0,0.0,0.94,0.09,0.0,0.0,3.02,115.21,14.69,0.77,134.72000000000000,1.7,36.13,13.72,16.7,0.0,0.0,0.0,68.25,26.23,22.56,43.74,0.82,31.3,0.05,124.7,0.83,0.0,2.2,0.0,0.0,3.03,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.85,331.55
2023-06-10,0.0,0.0,0.91,0.09,0.0,0.0,3.14,113.72,12.99,0.7,131.55000000000000,1.5,35.03,14.48,15.7,0.0,0.0,0.0,66.71000000000000,27.08,21.23,45.12,0.88,30.5,0.04,124.85,0.76,0.0,2.2,0.0,0.0,2.96,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.84,326.91
2023-06-11,0.0,0.0,0.99,0.06,0.0,0.0,3.74,113.12,12.89,0.73,131.53,1.7,34.35,13.93,14.9,0.0,0.0,0.0,64.88000000000000,25.36,21.23,41.31,0.61,30.3,0.05,118.86,0.72,0.0,2.15,2.6,0.0,5.470000000000000,0.0,0.5,0.0,0.0,0.07,0.0,0.01,0.5800000000000000,321.32000000000000
2023-06-12,0.0,0.0,0.74,0.09,0.0,0.0,3.52,120.29,12.28,0.74,137.66000000000000,1.9,28.56,12.79,16.9,0.0,0.0,0.0,60.15,25.06,24.32,47.08,0.76,27.5,0.05,124.77,0.74,0.0,2.2,0.0,0.0,2.9400000000000000,0.0,0.65,0.0,0.0,0.07,0.0,0.01,0.73,326.25000000000000
2023-06-13,0.0,0.0,1.0,0.0,0.0,0.0,3.1,114.07,13.1,0.67,131.94,1.5,27.5,13.37,16.4,0.0,0.0,0.0,58.77,26.24,24.63,48.76,0.84,28.9,0.05,129.42000000000000,0.76,0.0,1.41,0.0,0.0,2.17,0.0,0.86,0.0,0.0,0.11,0.0,0.02,0.99,323.29
2023-06-14,0.0,0.0,0.95,0.0,0.0,0.0,2.88,115.04,14.0,0.71,133.58,1.7,28.96,12.62,16.4,0.0,0.0,0.0,59.68,24.91,24.35,46.120000000000000,1.06,31.3,0.05,127.79,0.75,0.0,1.86,0.0,0.0,2.6100000000000000,0.0,0.45,0.0,0.0,0.04,0.0,0.01,0.5,324.16
2023-06-15,0.0,0.0,0.87,0.0,0.0,0.0,2.8,103.44,11.96,0.74,119.81,1.9,22.92,14.23,17.0,0.0,0.0,0.0,56.05,26.4,24.99,47.8,1.09,32.2,0.05,132.53000000000000,0.81,0.0,2.13,0.0,0.0,2.94,0.0,0.44,0.0,0.0,0.07,0.0,0.01,0.52,311.85
2023-06-16,0.0,0.0,0.68,0.0,0.0,0.0,3.22,75.06,12.98,0.74,92.68,1.9,9.13,13.29,16.8,0.0,0.0,0.0,41.120000000000000,26.38,24.45,50.23,1.39,32.5,0.0,134.95,0.85,0.0,1.92,0.0,0.0,2.77,0.0,0.38,0.0,0.0,0.06,0.0,0.01,0.45,271.97
2023-06-17,0.0,0.0,0.62,0.0,0.0,0.0,2.03,55.16,12.99,0.66,71.46,1.8,11.16,12.07,16.5,0.0,0.0,0.0,41.53,21.41,23.28,42.71,0.98,23.3,0.01,111.69,0.82,0.0,2.0,0.0,0.0,2.82,0.0,0.29,0.0,0.0,0.05,0.0,0.01,0.35,227.85
2023-06-18,0.0,0.0,0.75,0.0,0.0,0.0,2.84,89.89,12.49,0.57,106.54,1.8,19.39,10.73,15.9,0.0,0.0,0.0,47.82,19.64,21.83,41.08,0.84,16.0,0.01,99.4,0.72,0.0,2.31,2.6,0.0,5.630000000000000,0.0,0.36,0.0,0.0,0.07,0.0,0.01,0.44,259.83
2023-06-19,0.0,0.0,0.96,0.0,0.0,0.0,3.31,119.48,10.39,0.57,134.71000000000000,1.7,23.9,8.970000000000000,16.1,0.0,0.0,0.0,50.67,18.19,20.15,46.44,1.28,22.0,0.02,108.08,0.76,0.0,1.79,2.64,0.0,5.19,0.0,0.29,0.0,0.0,0.05,0.0,0.01,0.35,299.0
2023-06-20,0.0,0.0,0.96,0.0,0.0,0.0,3.45,121.13,7.76,0.6,133.90000000000000,1.7,28.01,11.62,15.9,0.0,0.0,0.0,57.23,22.090000000000000,20.91,39.42,0.91,21.7,0.01,105.04,0.63,0.0,2.48,0.0,0.0,3.11,0.0,0.43,0.0,0.0,0.12,0.0,0.02,0.5700000000000000,299.85
2023-06-21,0.0,0.0,0.88,0.0,0.0,0.0,3.09,125.1,6.5600000000000000,0.61,136.24,1.3,29.0,11.72,14.4,0.0,0.0,0.0,56.42,20.76,18.47,37.51,0.91,21.5,0.01,99.16,0.63,0.0,1.6,0.0,0.0,2.23,0.0,0.55,0.0,0.0,0.03,0.0,0.02,0.6000000000000000,294.65000000000000
2023-06-22,0.0,0.0,0.84,0.0,0.0,0.0,3.58,123.31,8.16,0.54,136.43,1.1,28.5,9.52,15.0,0.0,0.0,0.0,54.120000000000000,20.35,15.02,38.15,1.35,28.5,0.02,103.39,0.78,0.0,1.85,0.0,0.0,2.63,0.0,0.54,0.0,0.0,0.09,0.0,0.02,0.65,297.22
2023-06-23,0.0,0.0,0.88,0.08,0.0,0.0,4.25,125.28,9.22,0.36,140.07000000000000,1.1,26.57,6.98,12.3,0.0,0.0,0.0,46.95,15.3,11.39,38.72,1.16,28.6,0.05,95.22000000000000,0.68,0.0,1.66,0.0,0.0,2.34,0.0,0.87,0.0,0.0,0.12,0.0,0.02,1.01,285.59
2023-06-24,0.0,0.0,0.86,0.05,0.0,0.0,4.55,123.67,9.5,0.15,138.78,1.2,21.090000000000000,9.01,10.8,0.0,0.0,0.0,42.10000000000000,17.85,9.84,31.17,1.08,27.9,0.04,87.88000000000000,0.71,0.0,1.55,0.0,0.0,2.26,0.0,1.08,0.0,0.0,0.18,0.0,0.01,1.27,272.29
2023-06-25,0.0,0.0,0.44,0.04,0.0,0.0,4.02,112.13,7.83,0.18,124.64,0.2,20.17,9.76,10.2,0.0,0.0,0.0,40.33,17.99,15.08,31.3,0.95,28.8,0.04,94.16,0.68,0.0,1.62,0.0,0.0,2.3000000000000000,0.0,1.0,0.0,0.0,0.12,0.0,0.02,1.14,262.57000000000000
2023-06-26,0.0,0.0,0.58,0.03,0.0,0.0,3.52,105.82,9.22,0.51,119.68,0.4,17.02,8.32,7.3,0.0,0.0,0.0,33.04,19.35,10.95,37.5,1.03,28.6,0.04,97.47,0.57,0.0,1.15,2.64,0.0,4.360000000000000,0.0,1.15,0.0,0.0,0.09,0.0,0.0,1.24,255.79
2023-06-27,0.0,0.0,0.91,0.05,0.0,0.0,4.02,105.29,10.07,0.53,120.87,0.6,18.27,7.51,7.0,0.0,0.0,0.0,33.38,23.28,14.03,39.82,0.65,27.7,0.04,105.52,0.48,0.0,1.02,2.64,0.0,4.140000000000000,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.98,264.89
2023-06-28,0.0,0.0,0.6,0.06,0.0,0.0,3.9,107.38,9.4,0.52,121.86,0.6,19.55,6.61,8.9,0.0,0.0,0.0,35.660000000000000,21.09,16.59,36.010000000000000,1.13,30.8,0.05,105.67,0.4,0.0,1.39,0.0,0.0,1.79,0.0,0.84,0.0,0.0,0.08,0.0,0.01,0.93,265.91
2023-06-29,0.0,0.0,0.89,0.06,0.0,0.0,4.15,105.25,10.85,0.5,121.7,1.4,16.73,6.58,10.1,0.0,0.0,0.0,34.81,22.51,19.13,36.83,0.83,27.3,0.05,106.65,0.22,0.0,1.86,0.0,0.0,2.08,0.0,0.7,0.0,0.0,0.13,0.0,0.01,0.84,266.0800000000000
2023-06-30,0.0,0.0,0.97,0.06,0.0,0.0,4.13,114.06,6.67,0.52,126.41000000000000,1.4,18.22,6.6,11.0,0.0,0.0,0.0,37.22,23.39,21.09,39.23,1.25,30.6,0.05,115.61,0.31,0.0,2.1,0.0,0.0,2.41,0.0,0.85,0.0,0.0,0.04,0.0,0.0,0.89,282.54
2023-07-01,0.0,0.0,0.93,0.08,0.0,0.0,3.33,117.37,7.04,0.56,129.31,1.7,15.43,8.02,12.1,0.0,0.0,0.0,37.25,23.47,22.82,40.83,1.16,29.3,0.04,117.62,0.51,0.0,2.25,0.0,0.0,2.76,0.0,0.71,0.0,0.0,0.11,0.0,0.01,0.83,287.77
2023-07-02,0.0,0.0,1.01,0.07,0.0,0.0,4.43,120.6,9.71,0.61,136.43000000000000,1.3,25.64,9.12,12.2,0.0,0.0,0.0,48.260000000000000,19.31,20.19,36.8,0.99,22.9,0.02,100.21,0.5,0.0,10.48,0.0,0.0,10.98,0.0,0.55,0.0,0.0,0.12,0.0,0.01,0.68,296.56000000000000
2023-07-03,0.0,0.0,1.01,0.0,0.0,0.0,4.2,124.29,10.52,0.66,140.68,1.4,26.75,10.52,13.1,0.0,0.0,0.0,51.77,22.43,20.65,37.69,0.48,19.2,0.03,100.48,0.27,0.0,1.99,0.0,0.0,2.26,0.0,1.99,0.0,0.0,0.11,0.0,0.02,2.12,297.31
2023-07-04,0.0,0.0,0.81,0.0,0.0,0.0,4.19,122.2,7.77,0.47,135.44,1.5,26.61,10.17,11.9,0.0,0.0,0.0,50.18,18.37,18.46,34.54,0.4,20.4,0.03,92.20000000000000,0.49,0.0,2.21,0.0,0.0,2.7,0.0,0.98,0.0,0.0,0.09,0.0,0.02,1.09,281.61
2023-07-05,0.0,0.0,0.7,0.0,0.0,0.0,3.3,115.51,8.0,0.41,127.92,1.6,24.26,9.92,10.4,0.0,0.0,0.0,46.18,16.39,14.86,32.54,0.55,22.8,0.04,87.18,0.59,0.0,2.0,2.64,0.0,5.23,0.0,1.06,0.0,0.0,0.12,0.0,0.01,1.1900000000000000,267.7
2023-07-06,0.0,0.0,0.7,0.0,0.0,0.0,2.96,96.28,8.72,0.33,108.99,0.8,18.46,9.73,10.4,0.0,0.0,0.0,39.39,15.78,13.85,32.03,0.55,20.5,0.03,82.74000000000000,0.65,0.0,1.5,0.0,0.0,2.15,0.0,0.75,0.0,0.0,0.1,0.0,0.02,0.87,234.14
2023-07-07,0.0,0.0,0.82,0.0,0.0,0.0,3.56,89.97,8.510000000000000,0.37,103.23,0.7,15.72,6.64,10.9,0.0,0.0,0.0,33.96,16.760000000000000,15.79,30.020000000000000,0.68,25.73,0.03,89.01,0.66,0.0,1.66,0.0,0.0,2.32,0.0,0.78,0.0,0.0,0.13,0.0,0.02,0.93,229.45
2023-07-08,0.0,0.0,0.53,0.0,0.0,0.0,2.54,88.89,7.930000000000000,0.24,100.13,0.8,17.47,8.23,11.4,0.0,0.0,0.0,37.9,15.64,15.34,29.0,0.58,28.06,0.01,88.63000000000000,0.63,0.0,1.59,0.0,0.0,2.22,0.0,1.0,0.0,0.0,0.12,0.0,0.0,1.12,230.00000000000000
2023-07-09,0.0,0.0,0.6,0.0,0.0,0.0,3.31,103.65,8.82,0.12,116.5,1.5,11.69,7.87,9.3,0.0,0.0,0.0,30.36,21.27,19.27,32.89,1.14,33.83,0.04,108.44,0.74,0.0,1.95,0.0,0.0,2.69,0.0,0.92,0.0,0.0,0.08,0.0,0.0,1.0,258.99
2023-07-10,0.0,0.0,0.41,0.0,0.0,0.0,2.9,108.06,9.46,0.4,121.23,1.3,17.5,9.03,12.2,0.0,0.0,0.0,40.03,16.240000000000000,20.6,30.96,1.16,25.06,0.03,94.05,0.65,0.0,2.06,0.0,0.0,2.71,0.0,0.66,0.0,0.0,0.06,0.0,0.0,0.72,258.74
2023-07-11,0.0,0.0,0.9,0.0,0.0,0.0,4.17,116.42,9.38,0.25,131.12,1.1,25.94,6.86,6.6,0.0,0.0,0.0,40.5,16.190000000000000,10.94,29.32,0.86,24.43,0.02,81.76000000000000,0.64,0.0,1.63,0.0,0.0,2.27,0.0,1.63,0.0,0.0,0.07,0.0,0.0,1.7,257.35
2023-07-12,0.0,0.0,0.94,0.0,0.0,0.0,4.4,122.74,9.59,0.2,137.87000000000000,1.3,23.97,9.83,8.1,0.0,0.0,0.0,43.2,15.57,11.99,36.56,1.22,32.28,0.03,97.65,0.57,0.0,2.16,2.64,0.0,5.37,0.0,0.5,0.0,0.0,0.09,0.0,0.02,0.61,284.70000000000000
2023-07-13,0.0,0.0,0.81,0.07,0.0,0.0,4.39,123.09,8.990000000000000,0.25,137.60000000000000,1.2,24.82,10.81,12.4,0.0,0.0,0.0,49.23,17.94,18.26,36.15,0.87,29.11,0.04,102.37,0.63,0.0,2.1,2.64,0.0,5.37,0.0,0.66,0.0,0.0,0.12,0.0,0.02,0.8,295.37000000000000
2023-07-14,0.0,0.0,0.78,0.07,0.0,0.0,3.79,115.95,8.05,0.59,129.23,1.4,23.73,9.03,12.4,0.0,0.0,0.0,46.56,19.4,20.69,37.8,1.04,35.850000000000000,0.05,114.83,0.73,0.0,1.43,0.0,0.0,2.16,0.0,0.81,0.0,0.0,0.1,0.0,0.02,0.93,293.71000000000000
2023-07-15,0.0,0.0,0.68,0.05,0.0,0.0,4.68,122.11,6.54,0.44,134.5,0.7,25.5,7.54,10.2,0.0,0.0,0.0,43.94,20.94,14.98,36.09,1.31,35.94,0.05,109.31,0.48,0.0,0.77,0.0,0.0,1.25,0.0,0.94,0.0,0.0,0.13,0.0,0.02,1.09,290.09
2023-07-16,0.0,0.0,0.52,0.05,0.0,0.0,3.67,114.95,9.87,0.73,129.79,1.2,26.67,7.550000000000000,8.0,0.0,0.0,0.0,43.42,17.77,13.19,29.08,1.14,31.59,0.04,92.81,0.69,0.0,1.47,0.0,0.0,2.16,0.0,0.59,0.0,0.0,0.11,0.0,0.0,0.7,268.88
2023-07-17,0.0,0.0,0.68,0.05,0.0,0.0,4.24,109.54,10.45,0.61,125.57,1.0,22.68,6.68,8.8,0.0,0.0,0.0,39.16,17.05,10.34,27.43,1.19,34.0,0.04,90.05,0.56,0.0,1.08,0.0,0.0,1.64,0.0,0.55,0.0,0.0,0.11,0.0,0.01,0.67,257.09
2023-07-18,0.0,0.0,0.53,0.03,0.0,0.0,3.34,109.76,10.75,0.16,124.57,1.5600000000000000,19.77,9.46,5.31,0.0,0.0,0.0,36.1,14.35,5.46,24.210000000000000,1.25,30.67,0.04,75.98000000000000,0.73,0.0,1.09,0.0,0.0,1.82,0.0,1.23,0.0,0.0,0.12,0.0,0.02,1.37,239.84000000000000
2023-07-19,0.0,0.0,0.55,0.05,0.0,0.0,2.95,90.14,11.88,0.7,106.27000000000000,1.77,16.27,11.3,6.33,0.0,0.0,0.0,35.670000000000000,10.22,4.680000000000000,22.8,1.19,34.7,0.05,73.64,0.83,0.0,1.61,0.0,0.0,2.44,0.0,1.21,0.0,0.0,0.13,0.0,0.02,1.36,219.38
2023-07-20,0.0,0.0,0.98,0.07,0.0,0.0,4.11,99.04000000000000,12.68,0.77,117.65000000000000,1.69,18.07,12.79,8.12,0.0,0.0,0.0,40.67,11.57,4.5600000000000000,28.81,1.31,34.54,0.04,80.83,0.69,0.0,1.68,2.64,0.0,5.01,0.0,0.97,0.0,0.0,0.09,0.0,0.02,1.08,245.24
2023-07-21,0.0,0.0,0.67,0.07,0.0,0.0,3.38,98.11000000000000,12.590000000000000,0.62,115.44000000000000,1.16,20.15,12.88,5.72,0.0,0.0,0.0,39.91,12.940000000000000,6.63,21.97000000000000,1.31,33.17,0.04,76.06000000000000,0.68,0.0,1.7,2.64,0.0,5.02,0.0,0.83,0.0,0.0,0.08,0.0,0.02,0.93,237.36
2023-07-22,0.0,0.0,0.68,0.02,0.0,0.0,2.65,92.92,11.46,0.45,108.18,1.61,13.9,10.85,4.73,0.0,0.0,0.0,31.09,13.980000000000000,19.58,15.75,0.91,32.28,0.05,82.55,0.87,0.0,1.77,0.0,0.0,2.64,0.0,1.02,0.0,0.0,0.07,0.0,0.02,1.11,225.57
2023-07-23,0.0,0.0,0.93,0.0,0.0,0.0,4.14,101.43000000000000,11.07,0.71,118.28000000000000,1.1900000000000000,16.81,9.26,10.73,0.0,0.0,0.0,37.99,12.510000000000000,13.14,21.750000000000000,0.24,29.19,0.04,76.87000000000000,0.84,0.0,1.75,0.0,0.0,2.59,0.0,0.8,0.0,0.0,0.15,0.0,0.02,0.97,236.70000000000000
