Date,PUNJAB,HARYANA,RAJASTHAN,UTTAR PRADESH,HIMACHAL PRADESH,GUJARAT,MADHYA PRADESH,ANDHRA PRADESH,TELANGANA,KARNATAKA,BIHAR,ORISSA
2020-04-09,74,73.8,150.6,252.4,13.1,243.8,171.8,130.6,167.8,186.6,82.8,63
2020-04-10,75.9,76.7,150.5,263.3,13.2,246,174,139.7,165.5,184.1,83.2,69.4
2020-04-11,77.7,79.3,158.3,265.9,13,247.4,176.4,148,169,171.1,84.3,71.5
2020-04-12,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,82,83.4,162.7,282.3,13.1,260.7,179.9,158.7,164.6,206.6,88.8,74.8
2020-04-14,88.1,88.5,168.6,290,12.8,263.5,180.8,160.9,167.4,208.4,91.6,78.5
2020-04-15,84.5,91.5,170.4,289,13.3,261.7,180.7,163,159.7,217,70.3,78.8
2020-04-16,0,0,0,0,0,0,,0,0,,0,0
2020-04-17,85.4,91.8,176.7,293.3,14,264.4,182.2,165,157.8,219.8,82.7,76
2020-04-18,83.3,89.2,169.2,290,14.1,279,188.7,166.6,157.7,219,82.9,77.9
2020-04-19,67.8,83.5,170.4,280.4,11.8,263.7,182.1,171,152.7,204.4,81,69.4
2020-04-20,75.3,86.1,154.1,268.3,13.9,265.8,182.2,176.6,145.1,207.4,70.2,78.2
2020-04-21,68.5,84.4,163,260.2,14,268,185.8,169.3,142.9,207.2,64,64.6
2020-04-22,81.2,89.7,171,283,14.4,275.8,189.3,171.1,142.4,207.9,72.8,63.6
2020-04-23,83.7,92.4,167.2,284.4,14.2,278.9,186.2,170.5,144.9,205.5,75.3,67.3
2020-04-24,91,94.2,170.6,293.6,14.1,280.6,187.9,169,146,193.5,71.8,56.5
2020-04-25,91.6,96.6,168,296.3,14.6,275.4,183.3,159.1,140.9,198.2,73.6,55
2020-04-26,87.5,87.9,164,235.1,13.6,277.2,175.7,148.6,140,196.3,67.3,59.5
2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,89.6,93.4,180.1,249,14.7,291,182.2,155.8,131.8,206.8,67.1,66.1
2020-04-29,96.5,102.4,188.2,276.4,15.6,294.3,186.1,142.2,130.5,184,74.1,65.5
2020-04-30,103.4,108.4,190.9,287.7,16.1,296.2,189.2,151.3,140.2,189.7,83.8,67.5
2020-05-01,109,114.4,198.4,268.6,15.9,292.6,186.9,151.8,133.8,189.7,70.2,67.4
2020-05-02,109,112.5,206.6,287.1,16.7,295.5,193.1,157.9,137,187.9,71.3,70.2
2020-05-03,88.2,89.5,187.7,282.8,16.1,289.9,191,163.9,141.8,184,81.8,78.1
2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,100.5,108.2,185.3,260.8,18.4,294.8,174.6,170.6,146.9,204.2,70.8,80.6
2020-05-06,105.4,106.9,178.8,269.3,19.9,300.2,181.1,171.9,146.1,204,74.7,69.7
2020-05-07,112.9,109.1,192.5,257.6,17.4,303.6,186.8,171.7,141.8,205.2,71.3,72.6
2020-05-08,121.1,120.2,208.7,300.3,19.2,304,197.2,174.8,145.4,199.3,76.1,73.6
2020-05-09,129.2,126.3,214.8,316.6,19.6,302.8,197.3,177.3,147.8,205.6,84.7,74.7
2020-05-10,110.8,101.3,205.2,251.6,16.5,299.7,180.1,175.6,140,192.6,87.5,74.9
2020-05-11,116.2,110.5,204.7,217,20.1,305.2,173.9,180.6,142.8,199.4,68.2,76.8
2020-05-12,114.1,115.6,203.2,278,21,305.5,192.6,178.7,147.5,208.4,91.4,80.4
2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,115,113.6,215.1,322,20.7,303.4,202,174.5,154.9,214.5,97.1,81.9
2020-05-15,121.2,120.4,219.7,339.7,21.9,306.3,202.8,181.9,156.8,209.5,100.6,81.2
2020-05-16,129.8,128.5,225.2,350.6,22.4,306.5,205.5,185.5,152.8,204.1,101.9,81.3
2020-05-17,135.7,128.2,220.8,361.1,20.6,299.7,204.5,177.6,144.2,192.5,101.6,81.3
2020-05-18,142.3,135.5,225.6,367.1,22.4,303.5,205.3,174.1,149.5,169.2,105.9,83.4
2020-05-19,143.6,134,238.8,370.6,23.6,307,208,164.7,152.3,174,102.2,74.2
2020-05-20,145.4,139.8,230,383.2,23.8,308.6,203.8,175.5,159.8,188,93.3,57.4
2020-05-21,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,168.2,154.5,237.2,402.6,24.8,317.1,209.3,192.3,173.3,201.3,92.5,77.2
2020-05-23,171,158,244.1,417.5,24.1,315.2,216.6,195.9,168.1,201.2,98.6,84.5
2020-05-24,168.3,154.3,245.8,426.9,22.4,312.2,216.2,194,172.3,192.6,109.2,85
2020-05-25,175.9,162.7,249.6,426.5,24,319.8,220.3,191.6,177.1,200.9,105.8,85.8
2020-05-26,184.3,167.8,154.8,425.3,25.4,323.1,218,193.5,176.3,187.3,108.9,86.7
2020-05-27,182.7,168.2,207.7,395.3,25.6,321.1,218.3,194.8,176.9,187,79.3,84.4
2020-05-28,150.3,139.3,249.4,350,24.2,321.5,210.9,195.4,180.5,192.1,79,79.3
2020-05-29,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,143.9,119.6,197.7,311.1,23.4,326.6,206.1,186.4,164,183.5,91,75.1
2020-05-31,127.5,96.1,186.9,282,19.6,319.2,204.8,184.1,145.9,168.5,78,84.9
2020-06-01,134.9,109.4,197.4,331,22.7,325.4,200.7,178.2,138.5,164.5,94.1,80.3
2020-06-02,141.5,119.1,201.2,348.7,24.3,314.4,184.4,172,140,156,99.6,75.6
2020-06-03,140,127.1,203.8,365.4,24.6,301.9,182.9,175.3,139.7,144.6,106.7,77
2020-06-04,146.5,126,201.2,342,24.9,298.3,143.2,174.3,142.8,166.4,100.7,89.6
2020-06-05,151,121.4,198,284.9,25.3,288.9,149.8,181.6,149.2,177.3,74,84.5
2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,142.2,116.8,205.9,344.5,21.5,261.7,370.2,182.6,151.9,170.2,99.8,91.1
2020-06-08,158.9,134.9,221.7,384.5,25.1,271,179,184.3,160.2,187.7,108.3,82.5
2020-06-09,178.4,151.9,137,415.2,26.3,279.5,187,178.8,165.6,196.2,110.9,82.9
2020-06-10,207.2,160.1,244.7,432.5,26,289.1,189.1,167,151.5,194.6,115.8,83
2020-06-11,225.4,164.4,243.2,435.7,27.2,281.9,189.5,144.6,138.9,170.8,115.5,83.4
2020-06-12,236.6,173.9,243.7,434.7,28.5,288,187.9,140.7,137.3,165.3,113,82.1
2020-06-13,238.7,165.6,241.3,438,27.7,273.4,183.2,150.4,144.7,169.9,105.6,82
2020-06-14,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,264.4,183.7,251.1,432.1,26.4,274,172.8,173,154.7,175.8,97.2,78.5
2020-06-16,273,191.6,262.8,424.5,27.4,295.2,174,169.8,146.2,178.9,91.8,78.4
2020-06-17,278,199.2,270.4,424.3,27.9,293,170.8,165,142.5,174.3,99,78.7
2020-06-18,282.1,207.5,278.2,427.3,28.4,304.4,171.7,166.1,143,176.4,98.3,82.2
2020-06-19,282.3,211.9,280.3,429.2,27.4,131.9,169.3,169.9,149.3,184.4,95.3,93.1
2020-06-20,269,195.6,264.6,401.3,27.6,370.2,169.6,172.6,156.9,186.1,95.2,90.8
2020-06-21,254.4,175.1,248.1,373.7,27,296.1,172.8,170.4,149.4,183.3,99.4,85.5
2020-06-22,249.1,180.6,253.9,390.1,27.9,306.1,176.5,169.7,157.6,190.7,99,83.5
2020-06-23,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,259.3,202.4,241.5,388.8,27.5,311.5,171.6,176.9,168.6,196,109.3,89.1
2020-06-25,241.8,198.8,229.5,389.6,27.2,311.2,179.2,171.8,174.9,192.5,93.4,91.7
2020-06-26,256.1,203.2,233.6,391.6,28.4,317.6,174.5,173.8,179,173.2,89.6,87.9
2020-06-27,273.1,206.3,242.7,401.7,27.7,321.5,166.2,173.6,175.3,174.9,99.2,84.9
2020-06-28,278.5,209.5,256.6,405.7,26.6,318.3,173.9,168.7,162.6,163.9,92.9,79.6
2020-06-29,232.1,218.3,273.6,382.4,36.2,332.3,175.9,167.9,166.5,174.8,97,80.8
2020-06-30,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,293.6,230.8,256.7,437.3,29.3,309.3,189.8,157,165.9,175.3,112.4,89.6
2020-07-02,301.8,236.1,272,454.9,29.3,315.8,191.2,155.8,168.7,171.3,111,92.7
2020-07-03,301.6,240.7,273,452.1,29.7,323,191.9,153.3,170.7,161.2,107.3,94.5
2020-07-04,271.9,232.5,267.1,434.8,26.3,312.8,193.4,151.8,161.8,157.6,98.7,88.7
2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,252.3,183.3,234.2,391.3,27.1,269,182.3,148.5,154.9,166.9,102.9,80.7
2020-07-07,270,190.9,240.5,360,29,261.2,189.3,161.4,167.8,171.6,102.4,82.8
2020-07-08,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,248.9,194.3,239.6,415.7,28.1,270.8,205,151.5,172.2,157.7,100.2,83.7
2020-07-10,258.5,214,254.2,413.6,29.4,276.2,202.6,150.7,167.5,156.5,99.8,85.2
2020-07-11,233.2,178.4,263.4,380.2,28.6,271.9,209.2,149,173.5,158.9,98.8,84.9
2020-07-12,125.6,142.7,252,393.9,23.8,254.1,205.5,149.7,174.6,152.1,104.2,87.7
2020-07-13,96.1,120.7,226.5,296.5,28.4,324.1,245.5,170.4,211,222.7,83.8,66.2
2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,237.6,213.6,265.6,463.1,29.5,277.4,222.5,145.8,186.8,143.6,120,87
2020-07-18,252.5,206.5,268.5,453.3,30.5,282.9,229.2,148,194.8,146.7,119.1,91.8
2020-07-19,239.2,186.7,260.4,417.7,26.9,281.3,223.8,147.8,193.2,140.3,99.9,96.7
2020-07-20,197.8,172.5,248.6,402,28,290.2,211,151.2,186.1,144.6,91,96.4
2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,188.3,134.2,228.7,362.2,27.4,313.5,217.9,159.6,200.7,158.7,103,91.9
2020-07-23,214.8,155.3,244.1,400.1,28.5,321.1,217.3,154.4,173,162.1,98.8,86.6
2020-07-24,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,250.2,184.1,224.4,424.8,29,305.4,218.7,151.5,181,149.3,109.9,84.4
2020-07-26,263.5,185.7,230.2,436.5,23.8,288.4,218.2,151.2,188.4,139.3,116.4,87.9
2020-07-27,278.4,202.1,250.7,469.1,23.3,308.3,231.4,160.6,209.4,156.9,115.1,88.4
2020-07-28,292.2,216.7,266.5,443.9,25.3,320.8,231.9,167.2,211.9,165.1,99.4,87.6
2020-07-29,291.2,211.4,273.8,388.7,28.8,323.9,215.5,163.5,197.2,163.9,105.4,88.3
2020-07-30,230.1,170,260.7,399.3,30.1,322.8,219,167.1,208.3,161.2,103.2,89.7
2020-07-31,244.8,182.8,244.7,403.8,30.7,316.8,226.8,170.5,215.3,164.8,105.6,91
2020-08-01,239.6,187.1,242.9,406.7,30,311.9,226.5,161.1,200.6,156.6,109.6,90.4
2020-08-02,234.7,186.2,242,415.3,28.9,311.3,222.8,155.1,187.8,140.7,115.1,88.1
2020-08-03,41.2,256,191.9,105.1,35.4,100.6,281.9,157,189,147.4,118.3,84
2020-08-04,44.9,261.5,200.4,113.2,39.1,98.4,316.9,148,190.2,138.4,110.1,81.9
2020-08-05,45.6,272,208.2,115.7,40.2,92.1,308.9,146,207.6,131.1,81.6,78.6
2020-08-06,46,276.9,208.8,111.7,41.6,90.1,277.8,155.7,223.6,140.5,88,83.1
2020-08-07,45.6,285.9,208.3,113.3,42.7,95.4,276.2,167.7,247.6,149.4,107.8,83.4
2020-08-08,44.2,291,215.1,113.7,44.1,95.2,274.9,170.7,250.3,149.9,114.9,83.5
2020-08-09,43.1,276.9,210.7,107.3,37.6,90.4,259.2,168.7,250.3,137.9,113.9,83
2020-08-10,260.7,203.1,222.8,444.7,30.6,261,199.1,158.7,198.3,145.3,115.9,87.2
2020-08-11,253.4,202.3,206.5,438.2,31.9,257.6,200.5,165.1,200.7,150.6,116.6,88.4
2020-08-12,263.3,200.4,225.4,390.5,31.6,219.2,193.5,163.3,207.6,153.7,98.6,88.8
2020-08-13,257.7,168.6,231.9,349.7,28.7,231.2,185.9,160.2,185.3,156.9,106.3,86.6
2020-08-14,249.2,177,221.6,374.9,31.2,241.6,183.9,157.8,176.1,160.6,113.6,83.1
2020-08-15,255.2,177.4,207.8,408,26.5,229.2,183.1,144.6,146.4,150.2,115.8,75.4
2020-08-16,261.6,182.6,216,396.3,27.8,241.7,186.4,142.6,118.7,136.3,108.1,76.4
2020-08-17,274.4,198.1,227.1,422.5,30.8,252.3,191.7,150.8,122.6,149.5,111.4,88
2020-08-18,269.6,195.7,234.4,425.1,29.8,257.9,186.8,160.7,140.4,147.6,116.1,93.1
2020-08-19,238.6,164.7,216.7,369.5,30.1,251.3,183.7,164.2,152.2,154.2,117.2,89.7
2020-08-20,193.5,141.1,208.1,368.1,29.3,263.2,183.5,163.3,144.4,158.4,93.2,85.2
2020-08-21,183.5,149.7,208.6,351.9,29.3,266,173.6,162.8,148,160.2,93.8,82
2020-08-22,191.1,160.1,215.5,359.2,29.3,261,157.4,162.9,157.6,151.6,102.2,83.5
2020-08-23,208.5,157.8,207.3,352,25.6,241.4,161.8,160.2,176.2,149.9,109.1,81.7
2020-08-24,234.2,172.6,205.1,387.6,27.7,243.4,175.5,163.6,183.5,163.8,110,84.8
2020-08-25,240.7,181.2,194.8,416.8,30.5,249.7,186.3,170.8,200.5,175.3,118.5,79.1
2020-08-26,251,182.6,207.3,425,31.4,255.3,193.7,171.5,203.4,182.7,112.9,76.3
2020-08-27,245.3,191.4,219,416.6,30.8,265.2,185.6,168.4,176.6,187.3,103.5,87.3
2020-08-28,207.1,188.1,225.7,404,29.1,269.6,173.9,176.5,172.9,193.8,108.3,95
2020-08-29,206,188.2,218.3,397.9,31.8,271.6,163.4,184.8,175.2,195.7,115.6,86.9
2020-08-30,207,175.4,195.3,383.2,28.8,250.6,157.5,185.5,178.3,184.2,118.8,86.3
2020-08-31,211.5,173.3,174.7,413.8,30.4,256.8,178.2,183.4,197.5,183.5,121.6,90.1
2020-09-01,226.3,185.2,180.8,439.9,30.8,261.4,188.6,178.5,209.2,179.2,120.1,86.4
2020-09-02,236.9,194.5,190.8,428.5,31.8,272.4,191.1,171.7,203.7,171.6,106.9,86.9
2020-09-03,234.4,201.5,194.4,434.8,30.8,272.4,192.9,172.7,197.7,155.2,117.1,94.1
2020-09-04,201.3,196.4,185.8,451.6,31.4,294.7,201.6,177.8,210.9,164.5,121.5,94.8
2020-09-05,194.7,185.7,185.8,455.9,31.3,305.3,208.5,182.6,217.4,167.5,124.7,87.8
2020-09-06,190.5,162.4,173.1,438.6,27.9,293.6,210,184.7,217.2,158.7,122,87.1
2020-09-07,213.7,182.4,193,457.2,29.9,309,218.1,191.5,221.3,165.6,117.9,88.8
2020-09-08,224.7,192.4,198.2,468.7,32.2,321.2,224.8,189,226.8,164.5,115.8,86.8
2020-09-09,240.9,202.5,217.3,473.2,33.1,331,229.4,190,223.6,159.5,118.5,86.4
2020-09-10,253.4,207.8,226.8,471.9,32.7,342.6,222.5,189.2,217,155.3,119.8,85.8
2020-09-11,261.4,211.7,227.3,474.4,32.9,340.7,215.2,182.8,198.2,157,116.4,88.2
2020-09-12,260.3,213.1,245.1,479.1,32.8,315.3,216.2,171.5,181,149.4,117.8,88.6
2020-09-13,261.4,205.6,246.3,473.8,30.5,292.6,217.5,146.5,154.1,129.9,119,88.3
2020-09-14,266.8,216.3,260,474.4,31.9,302.1,221.7,143.6,143,141.3,119.2,90.4
2020-09-15,266.3,219.3,264.3,472.3,32.8,306.4,225.7,150.5,140.4,146.6,109.3,95
2020-09-16,268,220.8,270.5,472.7,33.2,305.7,226.5,152.9,142,150.6,111.4,95.5
2020-09-17,272.1,218.1,263.7,473.7,31.7,304.2,225.1,157.3,143,149.8,114,96.7
2020-09-18,270,221.9,277.1,478.5,33.4,313.1,229,161.8,150.3,152.7,110.4,98.5
2020-09-19,276.7,217.2,271,479,32.9,323.1,222.5,152,144.3,151.5,115.4,98.5
2020-09-20,276.3,205.4,259.2,477.2,30.2,296.1,215.8,143.5,137.4,129.3,123.5,93.9
2020-09-21,275.9,212.9,263,476.3,31.6,305.3,219.8,147.1,143,136.1,102.9,86.1
2020-09-22,266.3,211.1,267.3,439.1,32.1,314.7,213.3,157.3,153.2,145.5,92.2,92.1
2020-09-23,256,203.2,267.7,395.2,31.4,311.8,196.1,165.9,157.7,151.9,85.4,96.7
2020-09-24,254.1,198.1,266.3,349.7,32.4,314.5,194.4,174.4,171.8,163.3,82.4,98
2020-09-25,240.1,199.1,267.3,376.2,32.4,332.3,203.3,175.3,175.3,166.5,80.8,94.5
2020-09-26,232,190.1,254.7,397.5,30.4,325.9,204.6,146.9,132.7,148.8,88.5,93.4
2020-09-27,219.7,170.4,237.5,395.5,27.2,317.6,201.7,147.6,134.4,143.3,94.9,94.2
2020-09-28,220.5,183.9,245.2,405,29.5,336.3,209.8,162.7,152.3,156,103.7,95.9
2020-09-29,216.8,187.3,247.7,408.4,30.6,340,213.1,164.1,159.2,160.3,109.6,97.2
2020-09-30,208.6,185.7,245.7,403,30.6,339.8,216.2,150.5,156.4,152.1,113,88.6
2020-10-01,195.4,183.4,247.9,403.9,30.4,346.4,215.7,147.9,159.5,154.9,115.9,86.1
2020-10-02,190.9,164.1,243.6,396.5,26.7,346.3,215,153.6,166.9,154,114.6,88.9
2020-10-03,194.1,172.3,245.5,405.5,29.3,355.1,217.3,155.2,181,156.9,109.1,88.4
2020-10-04,185.6,162.5,239.1,394.9,27.5,344.7,215.2,155.3,183.7,146.9,107.6,91.9
2020-10-05,189.9,167.2,240.2,368.1,29.5,361.1,218.2,164.6,195.8,165.7,107,91.4
2020-10-06,185,169.4,245.4,335.4,29.9,364.6,219,173.4,199.5,176.3,109.2,89.4
2020-10-07,179.5,172.1,246.6,394.1,30.8,364.3,218.3,172.9,179.1,180.5,112.8,90.7
2020-10-08,156,171,244.8,390.2,31,369.2,222.6,178.9,174.9,185.9,113.4,89.9
2020-10-09,157.1,169.1,249.1,385,30.2,372.2,224.9,179,178,185.9,113.5,92.1
2020-10-10,169.1,167.9,243.1,378.7,29.8,370.6,227.4,166.3,169.8,159.4,113.8,92.5
2020-10-11,179,157.1,229.6,365.3,27.5,361.2,226,145.7,143.1,133.2,112.9,91.6
2020-10-12,167,163.6,241.8,376.4,29.3,375.7,233,145.4,142.6,149.8,114.7,92.9
2020-10-13,163.7,170,242.7,384.1,30.2,374.6,239.3,134.5,118.2,147.4,116.5,89
2020-10-14,165.5,171.7,242.7,389.5,30.7,373.9,240.3,145.3,97.4,141.1,117.6,89.8
2020-10-15,172.8,166.7,249.3,388,29.8,379.3,241.1,150.9,118.9,147,117.4,90.9
2020-10-16,162.8,163.3,242.7,376.2,30,379.5,245.8,157.1,131.9,155,119.5,90.3
2020-10-17,152.1,162,246.9,363.2,29.7,375.1,251.2,158.3,134.4,156.7,117.5,95.3
2020-10-18,144.6,147.6,238.6,338.5,26.8,343.8,249.8,158.8,127.5,148.1,113.1,97.4
2020-10-19,144.7,154,244.1,335,28.6,354.9,243.8,159.7,139.4,156.9,110.1,103.6
2020-10-20,142.8,152.5,242.3,328,28.9,358.7,246.4,155,134.4,147.7,109.1,104.6
2020-10-21,137.6,150.4,240.6,322.6,29.3,357.1,245.6,151.7,134.3,142,110.8,95.1
2020-10-22,131.6,148.5,242.2,324.9,29.5,359.7,245.7,154,139.4,146.2,109.7,95
2020-10-23,131.8,146.2,241.3,321.2,29.7,354.2,249.9,155.2,143.8,146.6,108,92.4
2020-10-24,120.5,143.1,239.5,308.3,29.5,344.3,252.2,162.2,144.9,143.3,102.9,93.5
2020-10-25,112.1,126,233.1,292.1,25.2,324.4,247.7,158.4,137,135.1,91.5,89.1
2020-10-26,113.5,130.7,238.1,290.6,28,347,247.7,165.1,143.8,136,81.8,85.2
2020-10-27,118.8,136.5,241.4,289.2,29.1,351.2,252.5,171.3,153.4,152.8,80.4,79.8
2020-10-28,116.9,133.7,242.4,285.1,29.4,350.8,255.8,172.2,157.3,163.2,83.2,76.9
2020-10-29,114.3,131.3,242.3,282.9,29.5,357.4,259.5,170.9,156.3,166.9,79.2,76.1
2020-10-30,115.7,129.8,241.5,282.3,30,355.7,263.1,175,158.8,175.4,80.8,78.3
2020-10-31,114.7,128,242.6,279.1,29.3,353.6,262.5,178.9,156.3,179.3,82.2,85.3
2020-11-01,105.9,115,236.2,273.2,27.2,337.7,259.2,177.5,149.6,167.9,83.3,88.3
2020-11-02,107.4,123,241.3,271.5,29.1,349.4,266.3,185.3,153,184.1,82.4,90.3
2020-11-03,107.4,124.6,246.6,270,29.3,352.4,268.4,190.9,153.1,187.2,74.2,89.1
2020-11-04,107.3,122.7,244.8,269.6,29.8,350.3,270.8,183.8,149.5,191.5,69.8,90.5
2020-11-05,109.2,121.9,245.2,264.8,28.9,356.6,271.3,185.8,149.2,192.4,70.6,83.6
2020-11-06,112.1,123.4,248.4,283.9,29.2,360.7,276.1,179,150.1,185.9,68.8,88
2020-11-07,111.7,122.4,248.5,279.2,28.6,357,276.6,174.2,147.3,186.4,68.7,96.5
2020-11-08,106.8,113.6,247.8,277.1,26.7,345.3,277.4,169.2,137.1,172.9,70.6,80.4
2020-11-09,111.4,120.4,251.9,280.3,29.5,355.2,279.8,170.4,138.9,188.7,71.3,80
2020-11-10,112,122.8,250.8,279.4,29.4,352.1,284.4,170.9,137.8,190.1,73.9,69.9
2020-11-11,111.3,121.6,248.4,280.1,28.8,343.7,283.7,173.2,138.9,193,71.9,69.8
2020-11-12,113.9,119.3,248.2,294.9,29.5,337.8,286.5,163.7,139.9,197.2,74.1,72.9
2020-11-13,110.1,113,244.2,296.8,27.4,317.4,286.1,157.4,142.4,194.6,76,71.2
2020-11-14,88.7,91,224.2,280.7,21.4,265.9,275.8,157.4,132.5,171.9,78.5,69.6
2020-11-15,64.8,76.3,205.9,237,18.4,247.5,259.6,152,130,160.6,77.7,69.4
2020-11-16,83.9,84.6,208,205,21.9,244.5,257,153.5,140.6,154.8,75.5,71.4
2020-11-17,95.9,101.2,224.9,237.1,27.3,273.5,274.9,158.1,143.2,164.3,74.5,73.5
2020-11-18,100.3,109.2,228.2,243,29.5,292.1,274.8,162.8,145.9,177.6,76.4,74.8
2020-11-19,101.4,110.7,230.4,238.5,30.2,306.1,270,167.5,148.3,181.5,76.4,74.2
2020-11-20,100.4,111.5,231.8,244.9,30.5,314,271.4,171.3,149.6,189.6,73.3,74.6
2020-11-21,101.4,111.8,233.6,237.4,29.8,312.9,271.9,170,149,189.9,69.2,74.4
2020-11-22,97.4,106.3,230,237.7,27.8,312.2,270.8,167.8,144.2,181.5,72.1,73.3
2020-11-23,99.6,113.3,233.8,240.5,29.7,330.9,273.3,170.4,147.1,195.2,71.1,70
2020-11-24,102.7,120.5,236.2,245.5,30.6,335.4,275.9,166.8,146.3,200.9,72.5,69.6
2020-11-25,105.4,121.1,236.1,247.5,30.8,333,279.1,155.1,146.6,198.6,75.3,67.5
2020-11-26,110.1,117.1,224.5,243.6,30.6,334.6,275.3,122.4,138.4,186.1,74,67.5
2020-11-27,113.6,122.7,231.9,250.8,29.6,333.4,276.2,116.6,128.8,186.4,75.1,67.6
2020-11-28,117.7,123.8,233.3,250.4,29.6,334.7,276.4,127.9,130.7,177.9,72,68.9
2020-11-29,108.6,118.1,232.7,246,27.9,327.9,275.7,130.8,135.5,174.9,75.2,67.9
2020-11-30,117.5,123.5,235.9,246.2,28.6,343.9,278.2,135.6,143.4,187.6,73.9,68.3
2020-12-01,117,126.9,240,259.1,29.5,346.8,279.5,139.5,139.9,193.6,71.9,71.2
2020-12-02,127.4,133.3,242.6,259.7,30.1,345.7,282.6,147.2,148.7,197.1,72.4,71.5
2020-12-03,127.6,133.7,245.2,260.6,30.6,350.4,283.7,145,151.7,196.2,73.3,81.7
2020-12-04,130.8,132.4,251.6,263.6,31.2,354.9,286.1,147,157,194.4,74.6,79.9
2020-12-05,131.1,132.6,250.1,264.5,31.2,353.5,287.7,148.5,157.8,191.1,73.6,67.6
2020-12-06,126.2,119.5,245.3,255.6,27.5,340.3,284,145.9,157.3,176.8,73.1,66.7
2020-12-07,127.4,127.1,248.2,259.4,29.8,349.4,284.8,147.4,163.9,185.2,73.2,67.4
2020-12-08,126.1,132.2,252.3,264,30.5,350.7,287.9,147.8,165.3,180,73.1,69.1
2020-12-09,126.6,133.1,253.4,261.9,30.8,346.7,289.9,148.4,173.5,178.4,73.6,67.9
2020-12-10,125.4,128.7,252.2,262.5,29.9,350,288.9,150.1,170.8,183.9,73.5,67.8
2020-12-11,123,126.8,241.8,261.7,31,325.3,246.4,152.6,172.2,188.8,75.5,68.5
2020-12-12,106.7,118.9,242.5,258.2,28.6,325.1,219.5,151.6,171.9,192.9,74.9,70.1
2020-12-13,111.8,114.5,239.3,256.4,28.7,313.3,225,152.6,172.5,183.7,74.5,70.2
2020-12-14,113.5,122,237.6,271.4,31.5,326.9,234.3,156.2,177.1,199.3,75.1,71
2020-12-15,116.7,126.9,245,276.9,30.6,329.6,243.8,157.7,180.5,202.8,76.8,73.4
2020-12-16,117.7,130.1,246.7,287.8,32.8,324.7,247.4,159.8,183.6,200.4,75.6,76
2020-12-17,123.1,132.7,246.8,288.4,32.4,328.5,258.3,159.6,183.8,207.1,75.9,85.4
2020-12-18,123.3,136.4,251.5,298.9,32.5,334.3,267.5,163.3,188.4,212.3,79.6,80.3
2020-12-19,128.6,136.8,250.9,305.7,32.9,334.1,273.2,162.2,188.3,208,80.7,67.4
2020-12-20,126.4,124.9,252,309.6,30.9,323.2,277,154.8,184.2,192.5,81.7,66.5
2020-12-21,125.5,134.1,255.9,315.3,32.7,337.2,284.4,158.6,188.1,205.3,84.6,66.9
2020-12-22,128.4,137.1,256.5,317.6,32.7,340.1,290.2,161.6,192.5,206.1,85.6,69.2
2020-12-23,125.2,137.6,262.4,317.7,33.5,337.2,293.4,163.8,195.2,213,85.5,71
2020-12-24,127.4,137.3,261.8,318.3,33.4,342.1,293.9,164.8,196.5,214.6,86.8,70.3
2020-12-25,126.5,136.1,266.6,315.9,33.5,344.9,299.1,164.1,196.9,210,86.6,69.6
2020-12-26,125.6,135.7,263.4,314.9,33.9,345,298.3,164,194.9,212,85.6,69.1
2020-12-27,110.4,120.4,255.7,304.8,31.2,333.7,297.1,162.3,192.1,199.5,86,67.3
2020-12-28,118.2,129.2,258.8,306.8,32,338.2,298,167.1,199.6,212.2,86.7,70.8
2020-12-29,124,135.6,264.2,312.1,35,335.1,298,166,204,216.3,86.7,72.8
2020-12-30,124.7,135.9,265.9,316.6,34.9,330.7,300.2,165.9,206.9,216.7,86.4,81.6
2020-12-31,120.2,133,263.9,308.7,34.2,337,300.8,162.6,208.6,212.3,87.2,81.1
2021-01-01,124.3,127.8,264.4,313.6,33.2,334.5,295.4,156.4,204.8,207,87.7,68.4
2021-01-02,116.3,123.9,258.3,304.6,33.8,339.7,293.1,163,206.4,208.5,82.7,70.4
2021-01-03,108.6,110,245.4,264.2,31.1,330.9,286.9,157.6,202.1,198.9,85.1,70.7
2021-01-04,112.6,112.3,227.2,276.8,32.6,339.5,281.4,163.6,207.1,208.1,84.4,70.6
